time 1960 1961 1962 1963 1964 1965 1966 1967 1968 1969 1970 1971 1972 1973 1974 1975 1976 1977 1978 1979 1980 1981 1982 1983 1984 1985 1986 1987 1988 1989 1990 1991 1992 1993 1994
0.1520548 3.3 10.6 -2.2 -2.2 -1.1 9.4 1.7 -8.3 4.4 2.2 11.7 4.4 1.7 1.7 2.2 9.4 21.1 10 2.8 4.4 5 7.2 -1.7 3.9 14.4 15.6 0.6 3.9 2.2 -1.7 -2.2 7.2 1.1 -5.6 -1.7
0.1547945 7.8 10.6 0.6 -3.9 7.8 3.9 5.6 -2.8 5 0.6 -5 8.3 1.1 2.8 2.2 8.9 18.3 8.3 0.6 0.6 -1.7 7.2 0.6 1.7 2.2 9.4 -3.3 6.1 1.7 0 -6.7 1.1 4.4 -2.8 -2.8
0.1575342 4.4 12.8 1.7 -2.8 -2.2 0 7.8 1.1 5 -0.6 1.7 6.1 2.2 -2.8 6.1 8.3 18.3 7.2 0 2.8 -3.3 8.9 4.4 7.8 6.7 13.3 1.7 6.7 1.7 3.3 0 1.7 6.7 0 -5.6
0.160274 4.4 5 2.8 0.6 2.2 3.9 5.6 6.1 7.8 2.2 3.3 10 6.7 3.3 12.2 6.1 18.9 5 1.1 11.1 -2.8 5.6 3.9 12.2 2.8 4.4 2.2 6.1 5 3.9 -1.1 5.6 6.1 1.1 -2.2
0.1630137 -1.1 3.3 2.2 -2.2 7.2 6.1 10 -3.9 2.8 2.2 4.4 9.4 15 9.4 10 6.1 9.4 5.6 -0.6 9.4 -3.9 8.3 1.7 8.9 -2.8 13.9 4.4 2.2 1.7 3.9 2.8 15.6 5 6.7 1.7
0.1657534 0.6 7.2 -6.1 1.1 10.6 11.1 9.4 1.1 2.8 2.2 2.2 5.6 7.8 16.7 3.3 3.9 3.9 6.7 -1.7 3.3 -3.9 7.2 3.9 10.6 0.6 15 3.3 3.3 9.4 3.3 11.7 17.2 5 5 2.2
0.1684932 -4.4 16.1 -3.9 6.7 11.7 11.1 13.9 8.3 0.6 3.3 5 1.7 6.1 3.9 4.4 1.7 -2.2 10.6 -3.9 7.2 2.2 0.6 0.6 10 -1.1 5.6 7.2 4.4 8.3 4.4 12.2 17.2 2.8 10 0
0.1712329 0.6 8.9 1.1 6.7 12.2 16.1 7.2 4.4 5 5 2.8 1.1 -2.2 9.4 19.4 3.3 5 4.4 -1.1 4.4 7.2 3.9 -2.2 3.9 2.2 -2.8 8.3 3.9 0.6 3.9 1.7 5.6 10 3.3 7.2
0.1739726 2.8 6.1 3.9 3.3 14.4 10.6 4.4 0.6 6.7 -2.8 6.1 4.4 3.3 12.8 17.2 6.7 16.7 15 -2.8 15 3.9 2.2 8.9 10.6 0.6 5 7.8 4.4 2.2 5 1.7 8.3 14.4 1.7 5.6
0.1767123 2.2 5 2.2 4.4 7.2 5 6.7 1.7 3.3 3.3 6.7 6.1 -3.9 7.2 15.6 8.9 12.2 8.3 1.1 12.2 3.3 5 2.8 9.4 5 1.1 6.1 10.6 8.3 4.4 -1.7 15 7.2 5 6.1
0.1794521 -1.7 10.6 3.9 5.6 10 12.2 5 1.7 1.7 0.6 8.3 2.8 8.3 5 20.6 11.1 10.6 5.6 1.1 8.9 10 5 2.8 6.7 1.1 2.8 2.8 17.8 13.3 -5.6 2.2 15 3.3 8.3 7.2
0.1821918 -2.8 2.2 5 6.1 6.1 10 3.9 1.7 10.6 1.1 4.4 2.2 7.2 13.3 9.4 5 3.9 10 1.1 8.9 3.3 5 2.2 2.8 -2.2 13.3 -3.9 20.6 11.1 0 5.6 2.8 8.3 9.4 5.6
0.1849315 -1.1 3.3 2.2 7.8 11.7 10 6.7 6.7 7.8 1.7 0 0.6 -3.3 15 2.2 0.6 0 18.9 6.7 8.3 6.7 6.7 -0.6 3.9 -2.8 11.1 1.7 10.6 14.4 5 12.8 4.4 12.8 6.1 2.2
0.1876712 -2.2 -1.7 7.2 6.1 8.9 8.9 13.9 16.7 10 2.2 4.4 3.9 1.1 10 6.7 1.7 2.2 21.1 6.7 7.8 10 8.9 5 3.9 -2.8 11.7 0.6 -1.7 8.9 7.2 11.7 3.9 12.8 6.1 4.4
0.190411 -4.4 1.1 7.8 1.1 0 3.3 8.3 16.7 10.6 -1.1 5.6 1.7 1.7 5 8.3 5 7.8 23.9 10.6 6.1 4.4 7.8 12.2 5.6 3.9 15.6 15.6 1.7 6.7 10 20.6 4.4 13.9 2.8 6.1
0.1931507 2.2 6.1 5.6 1.1 2.2 3.3 2.2 7.8 1.1 1.1 10 6.7 4.4 20 2.8 3.9 3.9 20.6 10.6 1.7 -1.1 7.8 9.4 6.1 -4.4 12.2 7.8 -1.1 12.8 5 11.1 6.7 2.2 0 6.1
0.1958904 3.3 5 4.4 1.7 7.2 7.2 2.8 6.1 1.1 4.4 2.2 3.3 6.7 15.6 1.7 10 16.1 15 9.4 6.7 1.7 13.9 10 8.9 -4.4 9.4 2.2 2.2 13.9 3.3 26.1 10 0.6 -2.2 7.8
0.1986301 2.2 1.1 3.9 4.4 11.1 6.7 6.7 12.2 1.1 6.1 2.8 5 1.1 8.9 7.8 2.8 10 13.3 9.4 12.2 1.1 4.4 11.7 16.7 6.1 11.7 3.3 7.2 5.6 12.2 20.6 5 1.1 -2.8 10
0.2013699 3.3 8.3 6.7 3.9 7.8 7.8 5.6 5 5 4.4 3.9 13.9 1.1 9.4 9.4 5 10.6 11.7 8.3 1.1 1.1 14.4 10.6 16.7 9.4 5.6 13.3 8.3 4.4 12.2 22.8 3.9 -1.7 -2.8 11.1
0.2041096 4.4 3.3 6.7 5.6 7.2 6.7 7.8 0.6 10 5.6 2.2 18.9 6.7 22.2 11.7 11.7 2.2 12.2 3.9 3.3 5.6 9.4 10 11.1 13.9 8.3 13.3 4.4 7.2 10 26.1 8.9 0.6 5 6.1
0.2068493 0 -3.9 8.3 3.3 3.9 8.3 10 -3.9 8.3 10.6 7.8 6.7 6.7 19.4 5.6 13.9 -0.6 6.7 3.9 6.7 11.7 5.6 2.2 8.9 4.4 12.2 12.2 3.9 8.9 19.4 21.1 14.4 6.1 7.2 0.6
0.209589 5.6 4.4 6.7 6.1 1.1 3.3 18.3 -8.3 7.8 17.2 5 6.1 8.3 6.7 6.7 12.8 1.1 0.6 3.9 6.7 11.7 2.2 12.2 8.3 3.3 2.2 13.3 10 5.6 21.1 13.9 10 5.6 -2.8 1.7
0.2123288 4.4 1.1 8.9 5 3.9 9.4 11.7 -1.7 11.7 7.2 11.1 3.9 5.6 8.3 12.8 15.6 17.8 5.6 11.1 12.8 10.6 4.4 10 14.4 5.6 8.9 15 8.3 7.2 5 13.3 11.7 0.6 2.2 4.4
