time 1960 1961 1962 1963 1964 1965 1966 1967 1968 1969 1970 1971 1972 1973 1974 1975 1976 1977 1978 1979 1980 1981 1982 1983 1984 1985 1986 1987 1988 1989 1990 1991 1992 1993 1994
0.2260274 1.7 18.3 13.3 26.7 10 -6.1 5 29.4 19.4 6.1 23.3 1.1 10 9.4 6.1 5 18.9 21.1 10.6 7.2 7.2 19.4 12.8 6.7 12.8 14.4 25.6 5.6 19.4 25.6 -1.1 26.1 9.4 18.9 9.4
0.2287671 8.3 20.6 8.3 25.6 4.4 -5 15.6 23.9 24.4 5 20 2.8 11.1 6.7 13.3 NA 31.1 20.6 11.1 13.9 2.8 20.6 7.8 5 15 19.4 23.9 4.4 18.3 24.4 8.3 25 16.1 14.4 6.1
0.2315068 15.6 22.2 20 20 9.4 4.4 12.8 20 23.9 11.1 9.4 15.6 27.2 15.6 18.3 11.7 20.6 21.7 17.8 6.1 5.6 21.1 12.2 6.1 9.4 22.2 19.4 10 19.4 29.4 13.3 28.3 15 18.9 11.7
0.2342466 22.8 16.7 24.4 26.7 11.1 16.1 13.9 19.4 22.2 17.8 8.3 25 22.2 16.7 26.1 15.6 20 21.7 26.1 7.2 6.7 17.8 10 4.4 9.4 21.7 23.9 16.1 26.7 24.4 12.2 18.9 8.9 21.1 7.2
0.2369863 24.4 14.4 25.6 27.8 8.9 12.8 18.3 23.3 27.8 15 4.4 22.8 12.8 14.4 24.4 3.9 17.2 14.4 26.7 24.4 8.9 20.6 8.3 10 5.6 18.9 30.6 -2.8 19.4 26.7 7.2 18.9 14.4 18.3 10
0.239726 23.3 9.4 21.1 26.1 12.2 8.9 16.1 30 26.7 1.1 3.9 19.4 10 5.6 21.1 2.8 14.4 15 23.3 26.7 6.1 13.3 12.2 6.1 10 9.4 31.1 -5 13.3 25.6 5 8.3 10.6 21.1 8.3
0.2424658 18.9 11.7 12.2 21.1 17.2 11.1 26.1 28.9 31.7 2.2 4.4 28.9 11.1 7.8 23.9 14.4 12.8 8.9 27.8 12.8 6.7 25.6 20.6 16.1 9.4 2.2 27.8 0 16.7 13.3 6.1 15.6 12.8 11.7 12.8
0.2452055 22.8 15 10 23.9 26.1 21.7 28.3 21.1 26.1 15.6 3.3 30.6 10 7.8 25.6 15.6 13.9 10.6 30.6 11.1 13.9 18.9 21.1 21.1 7.2 5 27.8 11.7 16.7 16.7 15 21.7 12.8 6.1 19.4
0.2479452 20.6 16.7 7.8 28.3 28.3 18.3 22.8 19.4 16.7 23.9 2.2 26.7 NA 13.3 19.4 0 21.1 18.9 20 3.9 11.7 24.4 25 8.9 7.2 13.3 16.7 10 7.2 21.1 15.6 25.6 9.4 6.1 23.9
0.2506849 8.9 22.2 10 25.6 23.9 11.1 27.2 18.3 16.7 18.9 14.4 17.2 25 14.4 21.7 -1.7 23.9 18.9 25 6.7 5.6 30 25.6 8.3 10.6 25.6 17.2 5 10 23.9 15 17.8 11.7 10.6 16.7
0.2534247 20 20 16.7 19.4 19.4 20 18.3 17.2 17.8 18.9 12.2 16.7 12.2 11.1 17.2 13.9 15.6 5.6 27.2 3.3 7.8 27.8 16.7 5.6 8.9 23.9 22.8 10 22.8 18.3 20.6 16.7 26.7 6.1 18.9
0.2561644 17.2 21.1 15.6 13.3 9.4 13.9 13.9 28.3 5.6 20 12.8 13.9 16.1 13.3 8.3 19.4 13.3 7.8 22.2 15.6 14.4 15 12.8 2.8 11.7 15 18.9 13.3 25.6 14.4 16.7 25 22.8 3.9 25.6
