N sim mu_vmp mu_mcmc psi_11_vmp psi_11_mcmc psi_12_vmp psi_12_mcmc psi_13_vmp psi_13_mcmc psi_21_vmp psi_21_mcmc psi_22_vmp psi_22_mcmc psi_23_vmp psi_23_mcmc zeta_1_vmp zeta_1_mcmc zeta_2_vmp zeta_2_mcmc
250 66 0.01683875 0.01258445 0.001303118 0.0008391061 0.001852724 0.002353176 0.01116001 0.01066087 0.0004164792 0.0002717664 0.00232983 0.003172101 0.004439468 0.005128487 0.4628118 0.3795751 0.7349278 0.5615946
250 67 0.006393258 0.006456561 0.0003106927 0.001267911 0.001528483 0.001933818 0.03505408 0.007117917 0.0006752266 0.0006640241 0.005614203 0.005481744 0.006593333 0.006217065 0.4268849 0.3560886 0.563693 0.5580358
250 68 0.006822207 0.006662342 0.0002990331 0.002125738 0.002472365 0.004812015 0.01031773 0.0154721 0.0006434507 0.0005537063 0.009472917 0.001765907 0.009982275 0.002468651 0.4375197 0.3616869 0.6122298 0.5559209
250 69 0.003662334 0.004518421 0.001402498 0.0008908844 0.01136182 0.01088398 0.01283019 0.01342864 0.0002381223 0.0002657846 0.001627144 0.001582445 0.003040184 0.002959856 0.380818 0.3521432 0.5601483 0.5583521
250 70 0.001940859 0.001331612 0.01116728 0.01262222 0.01462292 0.01804027 0.0380196 0.007750002 0.0001982477 0.0001077546 0.002354597 0.001502386 0.002735365 0.001815987 0.4353067 0.383437 0.5656913 0.5541178
250 71 0.003509323 0.005699987 0.004135479 0.003202281 0.004015273 0.003988486 0.004308146 0.003124329 0.0001805312 0.0001700963 0.01006079 0.001319665 0.0114736 0.002523815 0.3662029 0.3546075 0.7391575 0.5568503
250 72 0.001224156 0.001225381 0.002542034 0.002719869 0.00482682 0.005001895 0.006819348 0.006777018 0.0002075896 0.0001924874 0.000842485 0.001255951 0.003105125 0.00349546 0.3451796 0.3360922 0.5540832 0.5531334
250 73 0.002286225 0.0020948 0.001531878 0.001652645 0.002110309 0.00297014 0.003244118 0.003439092 0.0006384234 0.0004689841 0.001823736 0.001351799 0.003827726 0.003538705 0.3773455 0.3324845 0.7387165 0.5566421
250 74 0.002413735 0.002442003 0.00427893 0.00376088 0.00539293 0.005763088 0.008288306 0.007961515 0.0001310804 0.0001307569 0.001844984 0.001387674 0.002448644 0.001967111 0.3452878 0.3485124 0.5536273 0.5521876
250 75 0.003143854 0.002300487 0.001061727 0.002218901 0.06264739 0.06857025 0.06642509 0.07122811 0.0004901147 0.0002771541 0.01022458 0.001567302 0.01241325 0.003800331 0.4849307 0.410175 0.741213 0.55597
250 76 0.001088288 0.001040428 0.003548156 0.002555432 0.008454962 0.01136219 0.01605065 0.01737575 0.0002605356 0.0002459852 0.001670083 0.001529919 0.002628877 0.002599663 0.376205 0.3447664 0.5580094 0.5580383
250 77 0.004964751 0.005097556 0.01057242 0.0045733 0.0112269 0.005357029 0.001800216 0.00177298 0.0005687717 0.0004776896 0.001877787 0.001981916 0.001925667 0.002083113 0.4204837 0.358509 0.5645016 0.5620899
250 78 0.005487864 0.004567432 0.002976787 0.001226382 0.007716766 0.007768205 0.006439188 0.003654029 0.0002675242 0.0002579191 0.02059397 0.001470169 0.02165957 0.002547974 0.3599402 0.3368449 0.6449777 0.5576992
250 79 0.00360071 0.003617908 0.002176943 0.002380949 0.008787699 0.007291959 0.01605616 0.01355631 0.0002351258 0.0001772157 0.002852748 0.001755245 0.005739013 0.004398763 0.38701 0.3449804 0.5626211 0.557316
250 80 0.0021982 0.001964473 0.00648093 0.003882065 0.009332498 0.005888446 0.00482555 0.003759739 0.0002267662 0.0002866795 0.0008731439 0.001362645 0.001741636 0.002216107 0.3675836 0.3420501 0.5573797 0.552412
250 81 0.04994824 0.04443813 0.003269544 0.003784053 0.01061676 0.01072295 0.02090746 0.0203045 0.0006246057 0.0005989127 0.005266676 0.001838387 0.005816172 0.002273443 0.4949077 0.4857214 0.608227 0.5596847
250 82 0.01268484 0.01172956 0.003988275 0.0007405042 0.002726496 0.003371587 0.004683863 0.002351353 0.000540758 0.0005719886 0.003158215 0.002082825 0.005192873 0.004124378 0.4059674 0.3794345 0.5558549 0.5549867
250 83 0.004953454 0.00416953 0.01201396 0.008525787 0.04584978 0.04821888 0.04541735 0.04657914 0.0001760255 0.0001864803 0.01471595 0.002094546 0.0151032 0.002448112 0.4517274 0.4159186 0.6157734 0.5579084
250 84 0.001734595 0.002542162 0.004274391 0.001995331 0.005112768 0.002873483 0.02954056 0.007664518 0.0003586837 0.000305599 0.001550672 0.0012582 1.96311 0.00330396 0.4159281 0.3317935 0.6352932 0.556703
250 85 0.002659799 0.00275537 0.001647695 0.002831238 0.02401704 0.02445883 0.02359632 0.02505197 0.0002412568 0.0002465181 0.001712638 0.002782418 0.002527429 0.003596229 0.4495023 0.3778107 0.5647863 0.5565189
250 86 0.003825504 0.00364853 0.004554116 0.003722536 0.01584036 0.01759087 0.01268965 0.01275638 0.0004916197 0.0003642156 0.001446007 0.0009792633 0.002798531 0.002458873 0.4264597 0.3612883 0.7347565 0.5565683
250 87 0.005860112 0.005550888 0.008048 0.005699852 0.03639428 0.02867524 0.03133455 0.02380954 0.0001975484 0.0001986954 0.00547015 0.001685632 0.006803308 0.003002075 0.3708406 0.3879902 0.5657148 0.5558598
250 88 0.002916474 0.002545013 0.0159071 0.01513874 0.02364851 0.02253159 0.01015823 0.01000008 0.0003766989 0.0003855995 0.001916152 0.003674611 0.003126964 0.004899558 0.4125199 0.4069537 0.5700415 0.5608394
250 89 0.00120709 0.001142236 0.008144227 0.003952412 0.02829194 0.034406 0.03516557 0.03610581 0.0002293741 0.000208376 0.004797232 0.002701039 0.004898993 0.002756924 0.7182913 0.3795631 0.5626639 0.5578929
250 90 0.002278012 0.001835183 0.01000176 0.007112515 0.01238403 0.01153123 0.01211331 0.007752362 0.0003532234 0.0004042882 0.002554214 0.003243088 0.00350018 0.004262632 0.3733349 0.3454495 0.5646377 0.5618681
250 91 0.008714506 0.007017903 0.002210906 0.002210609 0.003929846 0.00433857 0.007321753 0.00757195 0.0002066542 0.0002015011 0.00206626 0.001388774 0.00401765 0.00329086 0.4167707 0.3634873 0.5897012 0.5573148
250 92 0.004417105 0.004932472 0.001832529 0.001956949 0.01273186 0.01331617 0.02012682 0.01998515 0.0003144673 0.0003031327 0.001903232 0.001749595 0.00291336 0.002725108 0.3708159 0.3575419 0.5815993 0.5590571
250 93 0.01240156 0.01121977 0.0002399109 0.004363654 0.01916283 0.01192707 0.02059526 0.01612978 0.0002028813 0.0001839204 0.004145123 0.002939007 0.006942879 0.005801022 0.4485342 0.4071244 0.6394206 0.5581705
250 94 0.002173419 0.002527264 0.001918957 0.0023959 0.01298577 0.01464673 0.01862207 0.01993459 0.0005980582 0.0006661861 0.002243404 0.002995849 0.004740654 0.005351641 0.4317181 0.360748 0.5553188 0.5528228
250 95 0.005944835 0.006850697 0.000729619 0.0006313404 0.01126203 0.00741201 0.01799627 0.01427772 0.0001418814 0.0001249471 0.0017634 0.002587257 0.001744975 0.002634102 0.453553 0.3612516 0.581233 0.5543012
250 96 0.004142912 0.003384169 0.003354037 0.0004689413 0.0176069 0.01186411 0.02052297 0.01658847 0.000537306 0.0006335946 0.001791275 0.002349578 1.996686 0.002443267 0.3641788 0.3379757 0.6337528 0.5545301
250 97 0.004232439 0.00239157 0.009696491 0.00945721 0.02445927 0.02464476 0.02086029 0.02176539 0.0002109083 0.0001899612 0.009609167 0.00938851 0.01105686 0.01082393 0.3959994 0.3935649 0.5590585 0.5595731
250 98 0.00138406 0.001672185 0.008070904 0.005718451 0.02074492 0.01932551 0.01589563 0.01639372 0.001280832 0.0009986955 0.005680935 0.004985698 0.005684428 0.005312968 0.3738367 0.3672097 0.5565846 0.5560681
250 99 0.002690398 0.002409499 0.001794774 0.002042826 0.01152379 0.01351699 0.009998315 0.01078366 0.000380212 0.00035388 0.001104117 0.001052917 1.989956 0.002722981 0.3575543 0.3341261 0.6342109 0.5549241
250 100 0.001647219 0.002144695 0.002888923 0.004137632 0.01523735 0.01675547 0.01681787 0.01877917 0.000251247 0.0002120425 0.002703389 0.003032996 0.001621313 0.002030426 0.4069775 0.3616645 0.561215 0.5555766
500 1 0.001248662 0.001257561 0.004955982 0.001921493 0.008659276 0.007176848 0.01602725 0.01641676 0.0003093153 0.0001243498 0.008521609 0.001161327 0.008674978 0.001530362 0.3858764 0.3439096 0.616305 0.5544307
500 2 0.002347679 0.002278601 0.002806578 0.0005774783 0.001456976 0.0008817592 0.01772183 0.002500558 0.0005891411 0.0003928165 0.0009483576 0.0008248534 0.00173137 0.001622149 0.3921576 0.3243717 0.5585594 0.5565323
500 3 0.005358649 0.004646738 0.003687272 0.0008709005 0.003837302 0.004430369 0.00239066 0.003782172 0.0001624043 0.0001184637 0.003089326 0.0009001602 0.003732868 0.001465023 0.4442101 0.3452881 0.5619992 0.5534294
500 4 0.001910202 0.002804184 0.002068598 0.001725545 0.02578978 0.02575711 0.02632718 0.02582671 0.0002388296 0.0002064609 0.001208715 0.001230796 0.00107014 0.001109639 0.3594422 0.3753275 0.5523668 0.5517766
500 5 0.0006698154 0.0005392697 0.00221834 0.002542312 0.02010856 0.0207107 0.02070272 0.02125178 0.0003561189 0.0003574221 0.009227735 0.002241501 0.0102442 0.00329972 0.372768 0.3573757 0.6833809 0.5571205
500 6 0.01429046 0.01311598 0.004477826 0.005439419 0.01377301 0.01510123 0.01555777 0.01740349 8.561573e-05 9.955117e-05 0.001398871 0.001194167 0.002475038 0.00224278 0.4521531 0.4071942 0.5595732 0.5576609
500 7 0.0006515578 0.001496324 0.00520202 0.002278612 0.008909625 0.007786041 0.01438084 0.009406735 0.000123728 0.0001381851 0.003999094 0.001210815 0.004808902 0.001983679 0.3731503 0.3441323 0.5614922 0.5563276
500 8 0.009746575 0.01055371 0.0004722825 0.0006948285 0.003373549 0.003592979 0.007227457 0.007305719 0.0002357786 0.0002195027 0.001018489 0.002544827 0.001882315 0.003395278 0.3808115 0.3747586 0.5649413 0.5563157
500 9 0.0004449551 0.0001800758 0.0009445627 0.0005601758 0.002684039 0.002319263 0.00328592 0.004069289 0.0001907455 0.000207986 0.0010366 0.001302097 0.001905186 0.002176256 0.3179347 0.3151765 0.7345942 0.5551301
500 10 0.009827594 0.01059524 0.003398412 0.0004939533 0.007096161 0.005345373 0.004457423 0.005430188 0.0002763848 0.0001734122 0.003581636 0.001601699 0.003745273 0.001826639 0.4275996 0.3741206 0.5600908 0.5545257
500 11 0.01068075 0.01110279 0.0006377401 0.002213026 0.00157014 0.003298973 0.001119624 0.001069849 0.0002106412 0.0001630823 0.001974942 0.0008869692 0.002773451 0.001579955 0.4413213 0.378432 0.7329693 0.5522426
500 12 0.0005477157 0.0009228518 0.003121985 0.002986225 0.003149145 0.003179814 0.04831545 0.0008995464 0.0002571066 0.0001953882 0.001055744 0.000823455 0.002141028 0.001937566 0.3886819 0.3384306 0.5626499 0.5540018
500 13 0.0006787894 0.0005927365 0.001028804 0.0009419146 0.008799498 0.008847468 0.01061371 0.0102047 0.0001485979 0.0001412189 0.001097273 0.0008559269 0.001762691 0.001532987 0.3456729 0.332109 0.557715 0.5561818
500 14 0.00109947 0.0008850956 0.004805755 0.0009680856 0.01566522 0.01315002 0.01344489 0.01424009 0.0002701046 0.0002531999 0.0014265 0.002024678 0.002385848 0.002969351 0.3973611 0.3467626 0.5591219 0.5572876
500 15 0.002781434 0.002818509 0.0005506972 0.000200381 0.0003352386 0.0003053457 0.002377691 0.001947474 0.0001327545 0.0001207904 0.001799263 0.001802551 0.002453609 0.002508123 0.3484154 0.3293187 0.555467 0.555318
500 16 0.001226704 0.001588817 0.003798695 0.0008748393 0.07786739 0.02388698 0.0744707 0.02338388 0.0002024089 0.0001418378 0.000911396 0.0009324002 0.00132366 0.001341447 0.4121907 0.3624113 0.5563357 0.5503781
500 17 0.004392159 0.00467813 0.003196621 0.0007905878 0.003327159 0.0006399421 0.006278811 0.002665845 8.998542e-05 9.03782e-05 0.001175436 0.001062298 0.001234015 0.001121592 0.3987479 0.3445354 0.5542955 0.5541107
500 18 0.0006873682 0.001194048 0.0007672879 0.0006610511 0.003095408 0.002092703 0.007963653 0.00662748 7.547274e-05 8.115038e-05 0.0005490284 0.0005469104 0.0009206694 0.0009367971 0.3681002 0.3178381 0.5528053 0.5527883
500 19 0.007252892 0.005354629 0.002531398 0.001304734 0.01127515 0.01060377 0.01276908 0.01236762 9.369094e-05 7.383006e-05 0.003612887 0.00156052 0.004111692 0.002059978 0.3665966 0.3605831 0.7327896 0.5548407
500 20 0.003641532 0.003934805 0.005238291 0.002941662 0.008422109 0.006567079 0.008088394 0.00767181 0.0001171054 0.000139078 0.0009802359 0.001086354 0.001389244 0.001485387 0.3873235 0.3575683 0.5530863 0.5526742
500 21 0.006724095 0.008338442 0.0006745921 0.0009102467 0.002795493 0.002540025 0.004783087 0.005087086 6.120202e-05 5.369586e-05 0.0006500303 0.0006524261 0.000950328 0.0009224705 0.3725205 0.3667354 0.5555452 0.5551233
500 22 0.0002653241 0.0005231319 0.0005905136 0.000798431 0.00185066 0.002157532 0.001324229 0.001293203 0.0003879899 0.0004166239 0.0007728386 0.001090421 0.001840219 0.002086493 0.3328475 0.3219839 0.5601062 0.5535658
500 23 0.003016355 0.003838716 0.002630251 0.002192092 0.002553141 0.002443173 0.007621362 0.007118312 0.0002363108 0.0001912715 0.002273625 0.001072255 0.002483007 0.001244358 0.3496746 0.3441853 0.5631861 0.5566279
500 24 0.000990734 0.000731869 0.0004275495 0.0006283734 0.004617997 0.004812664 0.004254256 0.004153094 0.0006318295 0.0005047153 0.001629045 0.000971625 0.002310021 0.00175462 0.3328502 0.3194507 0.5595971 0.5562597
500 25 0.0005685369 0.0003477465 0.0004370548 0.000749431 0.01290488 0.01442182 0.01329212 0.01488816 0.0001251991 9.484902e-05 0.001994086 0.0007299222 0.00276224 0.001392738 0.386686 0.3381028 0.5805742 0.5541198
500 26 0.002034586 0.002218085 0.0005729113 0.0004145596 0.004661902 0.004866312 0.002484267 0.002516621 0.0003755409 0.0003306371 0.0007691939 0.0007533306 0.00122271 0.00116367 0.3482695 0.3282933 0.5582839 0.5551721
500 27 0.0008935325 0.001323048 0.001001345 0.0007787212 0.004167993 0.004997442 0.004755066 0.004493084 0.0001535554 0.0001245968 0.001095677 0.001071495 0.001925449 0.001937317 0.3927326 0.3261366 0.5547341 0.5540425
500 28 0.0007771431 0.0006394623 0.005829911 0.000618355 0.003762627 0.003676796 0.006402264 0.002117597 0.0004084631 0.0002856786 0.001252441 0.0009260353 0.001265136 0.001067371 0.4225876 0.3171847 0.559245 0.5576808
500 29 0.007646298 0.01014226 0.0007488197 0.0009123605 0.002834124 0.003183532 0.008814363 0.008340623 0.0002354648 0.0001869888 0.0009543244 0.0008336886 0.001570996 0.00149691 0.4027181 0.3632068 0.5601038 0.5555865
500 30 0.003257755 0.001978667 0.004526985 0.001862797 0.006581614 0.003986698 0.003134026 0.002921898 0.0001070043 0.0001647407 0.00272482 0.0008069684 0.003370522 0.001532585 0.3317909 0.3342365 0.5808732 0.5537896
500 31 0.01244773 0.01251974 0.001198786 0.0009419881 0.004820004 0.004122645 0.00423107 0.004056517 3.093976e-05 3.374502e-05 0.002451997 0.001771247 0.003020214 0.002319097 0.3868161 0.3877823 0.5532515 0.5531738
500 32 0.002498405 0.002008326 0.00390058 0.0008208253 0.0072428 0.003701128 0.003716812 0.003557211 0.0001177178 0.000113067 0.0007267836 0.0007656867 0.0009218156 0.0009701051 0.4091139 0.3211544 0.5579619 0.5532762
500 33 0.004512325 0.005780319 0.0008073265 0.0009622224 0.002976024 0.002130416 0.004237017 0.002717868 0.0001453912 0.000153736 0.01266562 0.0006640867 0.01348054 0.001307791 0.7247813 0.3546952 0.6074966 0.552798
500 34 0.002024736 0.003687198 0.00316076 0.001292126 0.009188589 0.007630352 0.01120241 0.008032196 0.0001124987 8.340417e-05 0.00124789 0.0007222576 0.001339991 0.0008005665 0.4061881 0.349965 0.5558655 0.553495
500 35 0.003184766 0.003175095 0.003058011 0.004080843 0.01367943 0.0152711 0.01765675 0.01470745 8.334109e-05 5.921374e-05 0.0008743846 0.0008698013 1.986569 0.0009556387 0.4447356 0.3670295 0.6305394 0.5563365
500 36 0.003387025 0.004386488 0.001128261 0.0007465971 0.001417213 0.001721518 0.001678497 0.0009244856 6.27212e-05 6.925165e-05 0.001027029 0.0009273484 0.001177873 0.001058633 0.3552604 0.3403932 0.5549854 0.55478
500 37 0.002102764 0.002059475 0.005120416 0.0004779803 0.009198177 0.004899965 0.005206401 0.005492672 0.0001347995 0.0001556735 0.000973308 0.0009406358 0.001331633 0.001296203 0.3758827 0.3259144 0.5556361 0.5546534
500 38 0.00107686 0.001102725 0.002268128 0.001988477 0.002495797 0.003225151 0.002486277 0.00205379 0.0001524342 0.0001457085 0.01868661 0.0009013032 0.01871375 0.0009023757 0.3736582 0.3231907 0.7538701 0.5578177
500 39 0.004084584 0.003004274 0.0003606246 0.002974464 0.00178953 0.004150452 0.001679519 0.001415372 0.0003481551 0.000273823 0.0008737859 0.001087611 0.001582818 0.001891221 0.4133466 0.3502223 0.5569436 0.5552593
500 40 0.01168152 0.01270614 0.0008933606 0.001104019 0.003240731 0.003096891 0.004859057 0.004465126 9.959696e-05 0.0001020211 0.003962988 0.0008513799 0.004469999 0.001337565 0.4007262 0.3893521 0.5987635 0.5561045
500 41 0.0004413006 0.0003489447 0.000481054 0.0002121598 0.01590537 0.01456218 0.02044963 0.01982732 0.0005778942 0.0004654641 0.001721915 0.001209851 0.001377595 0.0009893373 0.7513604 0.3378689 0.7172825 0.5541363
500 42 0.006720775 0.007482282 0.001142885 0.0008316209 0.001470441 0.001109965 0.006180395 0.006887275 0.0002269861 0.0001626329 0.003221028 0.002399842 0.003998806 0.003123945 0.3708476 0.3554637 0.5539292 0.5530199
500 43 0.008484432 0.01176693 0.0009181262 0.0009767573 0.005219622 0.005243927 0.007540912 0.006534507 0.0001463289 0.000103298 0.00100542 0.0007467647 0.0008350459 0.0006692314 0.3688217 0.3796734 0.5612469 0.5532061
500 44 0.002526918 0.002732865 0.0004451421 0.0007933954 0.01682431 0.0175598 0.01856483 0.01948285 0.0001879223 0.0001718534 0.0006155199 0.0006335301 0.001425946 0.001359549 0.3925798 0.3578097 0.5833906 0.5584649
500 45 0.002625486 0.003193717 0.003861751 0.0009419609 0.003735644 0.00278572 0.007191927 0.006211131 0.0002849565 0.0002283077 0.001059734 0.0007098902 0.002561786 0.002129392 0.3734108 0.3320866 0.7414428 0.5587143
500 46 0.003016095 0.00303356 0.000115931 0.0001557781 0.0002960826 0.0003485116 0.005042001 0.004878077 0.0003207758 0.0002191734 0.001081369 0.001104087 0.0009751215 0.001049951 0.3538666 0.3330402 0.5546412 0.5525718
500 47 0.003690862 0.005020757 0.0006084599 0.003097238 0.009699732 0.01515175 0.01607631 0.01069188 0.0001242422 0.0002126524 0.003639326 0.0009560882 0.00387723 0.001152763 0.4238366 0.3619932 0.5726786 0.5526102
500 48 0.0008289944 0.00147653 0.001400683 0.000593711 0.003464637 0.003455422 0.005802222 0.005612001 0.0002236143 0.0002629811 0.00111655 0.001146401 0.000966401 0.0009765665 0.331643 0.3254171 0.5552941 0.5541746
500 49 0.001722306 0.001429129 0.0007256702 0.0003022306 0.003874741 0.001442091 0.00988941 0.002196531 0.0001625712 0.0001351972 0.0006762333 0.000780429 0.001596544 0.001615132 0.3867806 0.3156646 0.5580837 0.5534804
500 50 0.000670229 0.0006484792 0.0002836477 0.0007622162 0.001240702 0.001683254 0.003629497 0.003837597 9.960737e-05 0.0001171222 0.001501087 0.0009770347 0.002076192 0.001563912 0.3575877 0.3111084 0.5558199 0.5540178
500 51 0.002408897 0.002133383 0.0005687905 0.0005626757 0.004906424 0.005010596 0.008812618 0.008732735 9.745652e-05 0.0001070885 0.0019097 0.001054037 0.002566229 0.001666727 0.3287621 0.3301207 0.7301435 0.5526562
500 52 0.001699747 0.001398289 0.001385269 0.001866015 0.001270899 0.001109811 0.002094321 0.002257346 0.0001207901 7.067595e-05 0.0009437413 0.0009047394 1.999452 0.001120972 0.4042446 0.3294926 0.631913 0.5545275
500 53 0.003425498 0.002831339 0.001492797 0.0003793517 0.006198674 0.004184725 0.01349614 0.002564842 0.0001383509 0.0001452837 0.0007780523 0.0007942505 1.839694 0.001366652 0.4041567 0.3341292 0.6339757 0.5547529
500 54 0.002799151 0.002391577 0.00160368 0.002827163 0.01175306 0.01968146 0.0534606 0.01925844 0.0001898358 0.000102053 0.002574647 0.000749005 0.002746625 0.0008460096 0.4533782 0.3707001 0.7426358 0.5542712
500 55 0.003072687 0.002828976 0.001513347 0.001103444 0.001436053 0.0009801248 0.0004987885 0.0005123848 0.0003686239 0.0002341765 0.00108284 0.000937498 0.001879471 0.00175359 0.3653944 0.334675 0.736006 0.5545602
500 56 0.001402281 0.00162783 0.003523009 0.0005374229 0.002196195 0.001506942 0.007571418 0.003684432 0.0001857516 0.000180879 0.00488491 0.0008760296 0.004874825 0.000982716 0.4441734 0.3232404 0.7423098 0.5535209
500 57 0.001198466 0.0009010845 0.007415674 0.0009862189 0.0007782021 0.001432898 0.01734195 0.005365807 0.0002233953 0.0002163381 0.000892365 0.000894333 0.001225266 0.001244677 0.4118375 0.3199376 0.5559543 0.5537949
500 58 0.007530618 0.006251609 0.002709304 0.001098748 0.006701053 0.005699616 0.0063796 0.006001444 0.0001437563 0.0001143899 0.00103263 0.0009085169 0.00215596 0.002111429 0.3915245 0.3624816 0.5529158 0.55256
500 59 0.002863147 0.001522028 0.0009493165 0.002370113 0.00252877 0.003164991 0.003142325 0.005548854 0.0001705345 0.0001530366 0.0008517564 0.0005690913 0.001240891 0.0009332674 0.4451103 0.3336981 0.5573579 0.5566071
500 60 0.003422179 0.003049535 0.0001619854 0.000239348 0.001378986 0.001143274 0.00196147 0.002209125 5.343261e-05 5.486218e-05 0.001549188 0.001168751 0.001664844 0.001317136 0.3333008 0.322833 0.5562399 0.5560738
500 61 0.003122727 0.002725206 0.0004950244 0.0004203264 0.005747859 0.006029785 0.006830092 0.006590526 0.0003278973 9.148957e-05 0.02311828 0.0008592149 0.02368038 0.001228749 0.3634217 0.3340612 0.7267533 0.5549823
500 62 0.006470695 0.006674087 0.002440198 0.001642829 0.003746919 0.004708018 0.005964823 0.005497181 0.0001075465 0.0001044906 0.0007054838 0.0008114764 0.001385185 0.001492504 0.4183502 0.3553984 0.5555146 0.5549135
500 63 0.004547981 0.004194798 0.004055339 0.000954707 0.00395562 0.0007490855 0.01182584 0.0009758858 0.0004492788 0.0003581332 0.0008465495 0.0009097571 0.0009455186 0.0009270905 0.4331049 0.3364336 0.5566393 0.5546764
500 64 0.001622935 0.001550442 0.0006463602 0.000228524 0.0008083277 0.0006726358 0.002021223 0.002139891 0.000144531 0.0001941874 0.0006099878 0.0006225696 0.001175613 0.001265865 0.3714086 0.3180025 0.5598828 0.5589284
500 65 0.004524995 0.004863531 0.001893112 0.002145027 0.00850416 0.008058552 0.007571891 0.006659147 0.0001488165 0.0001473293 0.001102307 0.0009599459 0.002149763 0.002017163 0.3574018 0.3644172 0.5553064 0.5550859
500 66 0.001496719 0.00170271 0.002683622 0.002242497 0.004933926 0.004444374 0.00397126 0.00395376 0.0004647092 0.0003481106 0.002977179 0.0009850578 0.003621324 0.00172271 0.3303155 0.3349495 0.5625981 0.5520723
500 67 0.003333161 0.003796816 0.0008222138 0.0008757564 0.003682189 0.00464042 0.009697535 0.003449619 0.0003118231 0.0002675752 0.001011702 0.001126266 0.001366987 0.00149898 0.396666 0.3307941 0.5555894 0.5544989
500 68 0.001165341 0.00136184 0.00221066 0.001786688 0.01371499 0.01482691 0.0165224 0.01660686 0.0001130974 0.0001261381 0.001009553 0.001025437 0.001510277 0.001562196 0.4028366 0.3450739 0.558291 0.5575806
500 69 0.005320344 0.005758719 0.003899534 0.001797261 0.003858072 0.004105064 0.006317268 0.003054905 9.373755e-05 7.411551e-05 0.001220149 0.001039707 1.989941 0.00238408 0.3946964 0.3513855 0.6337305 0.5556546
500 70 0.00891071 0.007803946 0.002661052 0.004245305 0.002567129 0.003189419 0.001522774 0.002368116 9.366734e-05 8.073428e-05 0.001872117 0.0007831284 0.002523175 0.001397422 0.4095 0.3774705 0.5557459 0.5521343
500 71 0.0006950238 0.0006242716 0.00231191 0.0006672595 0.0007119734 0.0005007411 0.01067937 0.009195552 9.870781e-05 0.0001317732 0.0006256832 0.0006580458 0.001119354 0.001041535 0.7457056 0.3119877 0.5671988 0.55724
500 72 0.008794869 0.008429344 0.0002500778 0.002340156 0.004499846 0.008820273 0.005136449 0.01066794 8.950467e-05 8.520467e-05 0.004101492 0.002020308 0.004185001 0.00209641 0.4845019 0.3749353 0.6114551 0.5551034
500 73 0.0003823882 0.0003995422 8.310871e-05 6.532673e-05 0.001031709 0.000847672 0.001603029 0.001458276 0.0001381156 0.0001323437 0.003192532 0.002495769 0.003427929 0.002785081 0.3182441 0.3145977 0.5547963 0.5553771
500 74 0.002285046 0.002198156 0.0009563777 0.00126751 0.009415057 0.004423138 0.0409531 0.005815406 0.0004693396 0.0005940507 0.002213126 0.001165651 0.003146524 0.00184602 0.4253206 0.334553 0.5668817 0.5529782
500 75 0.003335853 0.002749142 0.00630422 0.006097539 0.01205177 0.01255758 0.008915798 0.008929063 0.0002358863 0.0001988219 0.006950261 0.001226707 0.007730497 0.001970599 0.3853688 0.3654808 0.5829837 0.555082
500 76 0.001015133 0.001154328 0.000313872 0.0003720296 0.01861659 0.01836385 0.02261779 0.02243284 0.0001968079 0.0001974332 0.00097935 0.00074812 0.0008755723 0.0006315831 0.4216559 0.3486693 0.5558758 0.55395
500 77 0.002374415 0.002513172 0.003069891 0.001208743 0.01239797 0.01275923 0.01940713 0.01071918 0.0001639032 0.0001984768 0.001161459 0.001011721 0.001872405 0.001674334 0.4076711 0.3421213 0.5570265 0.5551471
500 78 0.001995873 0.001694833 0.005163282 0.0005355744 0.004877963 0.0008919246 0.00150175 0.0008660656 0.0003706506 0.0001934898 0.001526042 0.0007720746 0.003033207 0.002444166 0.3970443 0.32381 0.7358731 0.5561531
500 79 0.001848178 0.003197155 0.007158383 0.002038006 0.008973194 0.003747855 0.003122798 0.003548835 0.0001025998 5.981687e-05 0.001608296 0.0006705168 0.002293505 0.001311405 0.3440804 0.3448429 0.7373279 0.5545647
500 80 0.0008603137 0.0009696648 0.003584306 0.005858831 0.007527568 0.01000178 0.001220879 0.001207065 0.0003984131 0.000238821 0.02162911 0.000595448 0.02219682 0.001132519 0.3839122 0.3532415 0.6820484 0.5572156
500 81 0.001908205 0.001861117 0.004200641 0.004875303 0.005844005 0.007018711 0.009941058 0.009281085 0.0003549766 9.815535e-05 0.01088235 0.001406017 0.01141741 0.001974986 0.4672452 0.3543637 0.7554177 0.5532594
500 82 0.001386221 0.00127433 0.001279074 0.001402649 0.006333752 0.005801864 0.007033693 0.007604298 0.0002949872 0.0002740765 0.03713146 0.00188967 0.03726906 0.00184596 0.3529305 0.336321 0.7620641 0.554338
500 83 0.002230992 0.00189432 0.002725093 0.002532017 0.003547702 0.0060068 0.00597318 0.005446195 0.0002886423 0.0003659094 0.0009956639 0.001166028 0.001121975 0.001335396 0.4229384 0.343376 0.5557098 0.5534639
500 84 0.00476717 0.004337473 0.002590044 0.0007415396 0.003936293 0.003003099 0.005711028 0.00357498 0.000160568 9.94959e-05 0.03548152 0.001447539 0.03615301 0.00208576 0.3873275 0.3398694 0.7604867 0.5536458
